outcome,feature_a,feature_b,importance
fine_log1p,raw_q36_Defendant_violated_Article_5_1_f_GDPR_security_principle_by_improper_configuration_allowing_unauthorized_access_to_health_data_and_failing_to_conduct_required_risk_analysis_and_impact_assessment,raw_q68_Spanish_DPA_fined_Telef_nica_75_000_for_unlawful_processing_under_Article_6_GDPR_A_phone_line_portability_was_executed_without_valid_consent_due_to_human_error_in_verification_procedures_causing_loss_of_service_to_the_data_subject_The_DPA_found_no_lawful_basis_for_processing_personal_data,3.2403465641702755e-05
fine_log1p,q52_tokens,q28_mitigations_STAFF_TRAINING,3.2402420600941316e-05
fine_log1p,raw_q33_NOT_DISCUSSED,raw_q62_LEAD_SUPERVISORY_AUTHORITY_CASE,3.239817856848271e-05
fine_log1p,isic_code_J61,raw_q68_Romanian_DPA_fined_Urban_Home_Development_S_R_L_10_000_lei_approx_2000_EUR_for_installing_cookies_without_consent_under_national_law_and_issued_warning_for_GDPR_transparency_violation_failure_to_display_operator_identity_on_website_Corrective_orders_update_privacy_policy_and_reconfigure_cookie_installation,3.224912834677604e-05
fine_log1p,q52_text_TYPE_A_fine_of_2000_EUR_was_imposed_for_security_violations_under_Article_32_considering_the_gravity_of_the_breach_involving_health_data_and_unauthorized_disclosures_with_corrective_measures_ordered_for_compliance,raw_q52_Initial_fine_of_100_000_reduced_by_40_to_60_000_due_to_acknowledgment_of_liability_and_voluntary_payment_factors_included_nature_of_breach_data_categories_affected_and_cooperation,3.224912834677602e-05
fine_log1p,raw_q39_BELOW_ALL_CAPS,raw_q48_UNCLEAR,3.218471289352052e-05
fine_log1p,raw_q36_The_decision_does_not_discuss_GDPR_Article_5_or_6_violations_focusing_instead_on_Spanish_LSSI_cookie_law_violations_regarding_inadequate_cookie_banner_information_and_lack_of_rejection_mechanism,q56_rights_discussed_known_ACCESS_ERASURE,3.215405251475954e-05
fine_log1p,raw_q36_The_DPA_found_violations_of_data_minimisation_under_Article_5_1_c_due_to_unnecessary_publication_of_sensitive_personal_data_beyond_names_of_public_figures_and_security_under_Article_32_due_to_inadequate_redaction_allowing_easy_access_to_hidden_data_Freedom_of_expression_prevailed_for_publishing_names_of_high_ranking_bank_officials_in_a_public_interest_story_on_bank_recapitalization_but_not_for_other_data,raw_q68_Spanish_DPA_fined_XFERA_M_VILES_24_000_for_failing_to_comply_with_a_prior_resolution_ordering_response_to_a_data_subject_s_access_request_after_the_defendant_recognized_responsibility_and_made_voluntary_payment,3.2105989540738756e-05
fine_log1p,raw_q36_Defendant_s_video_surveillance_cameras_captured_excessive_public_space_and_private_space_of_third_parties_violating_data_minimization_principle_Article_5_1_c_GDPR,raw_q68_A_medical_clinic_used_a_laser_thermometer_at_its_entrance_during_COVID_19_making_body_temperature_results_visible_to_others_in_the_waiting_area_violating_GDPR_confidentiality_principles_The_Spanish_DPA_imposed_a_30_000_fine_for_breaches_of_Articles_5_1_f_and_32_citing_negligence_and_health_data_sensitivity_despite_the_defendant_s_claim_that_no_data_processing_occurred,3.209608285544893e-05
fine_log1p,raw_q36_Defendant_violated_Article_32_GDPR_by_sending_an_email_without_blind_copy_to_multiple_recipients_exposing_personal_data_Also_violated_Article_5_1_f_GDPR_principle_of_integrity_and_confidentiality,country_status_NOT_MENTIONED,3.208393719288273e-05
fine_log1p,severity_measures_present,q10_org_class_SME,3.2006283922348446e-05
fine_log1p,q68_text_Spanish_DPA_fined_Telef_nica_75_000_for_unlawful_processing_under_Article_6_GDPR_A_phone_line_portability_was_executed_without_valid_consent_due_to_human_error_in_verification_procedures_causing_loss_of_service_to_the_data_subject_The_DPA_found_no_lawful_basis_for_processing_personal_data,q64_transfer_violations_known_MISSING,3.196394703393911e-05
fine_log1p,data_subjects_notified_note_direct,q46_vuln_unknown_MISSING,3.196394703393905e-05
fine_log1p,art33_notification_required_note_MISSING,raw_q68_Spanish_DPA_fined_XFERA_M_VILES_24_000_for_failing_to_comply_with_a_prior_resolution_ordering_response_to_a_data_subject_s_access_request_after_the_defendant_recognized_responsibility_and_made_voluntary_payment,3.1930404994304105e-05
fine_log1p,q52_text_The_fine_was_reduced_from_600_000_to_500_000_considering_the_Cabinet_Office_s_cooperation_mitigation_actions_and_the_short_duration_of_the_breach_but_remained_significant_due_to_the_serious_nature_of_the_security_failures_and_the_need_for_deterrence_given_the_defendant_s_resources_and_profile,q57_rights_violated_known_RECTIFICATION_INFORMATION_OBLIGATIONS,3.193040499430407e-05
fine_log1p,raw_q36_The_defendant_processed_employee_data_via_audio_video_surveillance_without_proving_compliance_with_any_legal_basis_under_Article_6_1_and_violated_the_principle_of_lawfulness_fairness_and_transparency_under_Article_5_1_a,q57_rights_violated_known_RECTIFICATION_INFORMATION_OBLIGATIONS,3.187013472490919e-05
fine_log1p,fine_raw_0,raw_q62_LEAD_SUPERVISORY_AUTHORITY_CASE,3.182679538867628e-05
fine_log1p,raw_q36_Easylife_unlawfully_processed_special_category_health_data_by_inferring_health_conditions_from_purchase_history_without_a_valid_legal_basis_relying_incorrectly_on_legitimate_interests_instead_of_obtaining_explicit_consent_and_failed_to_inform_data_subjects_transparently_about_this_profiling,q56_rights_discussed_known_OBJECTION,3.180667929160234e-05
fine_log1p,q67_text_Answer_68_AMEX_sent_4M_marketing_emails_without_consent_over_12_months_misclassifying_them_as_servicing_ICO_fined_90k_for_PECR_breach_citing_negligence_and_financial_benefit_with_mitigation_for_corrective_actions,raw_q68_A_Spanish_cafe_bar_was_fined_2000_for_installing_a_video_surveillance_camera_that_captured_images_of_third_parties_in_a_transit_area_without_justification_violating_GDPR_Article_5_1_c_on_data_minimization_with_aggravating_factors_including_prior_infringement_and_lack_of_cooperation,3.179893073571798e-05
fine_log1p,q52_text_Initial_fine_of_50_000_reduced_to_40_000_due_to_voluntary_payment_Aggravating_factor_negligence_in_identity_verification_Mitigating_factor_immediate_cancellation_of_services_and_debt_payment,raw_q68_Spanish_Handball_Federation_processed_athletes_COVID_19_health_data_without_valid_legal_basis_under_Article_9_GDPR_incorrectly_citing_EU_Regulation_2021_953_and_vital_interests_Also_failed_to_provide_required_information_under_Article_13_Fined_10_000_for_Article_9_violation_and_7_000_for_Article_13_violation,3.179893073571797e-05
fine_log1p,q46_vuln_EMPLOYEES,raw_q1_ISO_3166_1_ALPHA_2_ES,3.178933270467394e-05
fine_log1p,q57_rights_violated_INFORMATION_OBLIGATIONS,raw_q1_ISO_3166_1_ALPHA_2_ES,3.1787248580990094e-05
fine_log1p,q68_text_The_Slovenian_DPA_provided_a_non_binding_opinion_on_a_proposed_COVID_19_data_analysis_system_questioning_whether_the_data_was_truly_anonymized_emphasizing_the_need_for_a_legal_basis_if_personal_data_is_involved_and_citing_constitutional_protections_for_communication_privacy,raw_q52_Fine_of_75_000_imposed_for_violation_of_Article_6_GDPR_due_to_lack_of_lawful_basis_for_processing_Aggravating_factors_included_the_nature_gravity_of_the_violation_and_involvement_of_basic_personal_identifiers_The_fine_is_below_statutory_caps,3.176235599064356e-05
fine_log1p,isic_code_63,q56_rights_discussed_known_ACCESS_ERASURE,3.176235599064353e-05
fine_log1p,raw_q36_Defendant_processed_claimant_s_bank_account_data_without_any_lawful_basis_under_Article_6_GDPR_failed_to_ensure_data_accuracy_and_violated_right_to_erasure_by_not_fully_deleting_unlawfully_processed_data,raw_q68_A_medical_clinic_used_a_laser_thermometer_at_its_entrance_during_COVID_19_making_body_temperature_results_visible_to_others_in_the_waiting_area_violating_GDPR_confidentiality_principles_The_Spanish_DPA_imposed_a_30_000_fine_for_breaches_of_Articles_5_1_f_and_32_citing_negligence_and_health_data_sensitivity_despite_the_defendant_s_claim_that_no_data_processing_occurred,3.1726246085274256e-05
fine_log1p,severity_measures_present,raw_q3_NOT_DISCUSSED,3.1686199312666375e-05
fine_log1p,q67_tokens,raw_q55_NOT_APPLICABLE,3.166460660503596e-05
fine_log1p,decision_year,q31_violated_SECURITY,3.16200981394456e-05
fine_log1p,q32_bases_LEGAL_OBLIGATION,raw_q43_YES_MATERIAL_HARM,3.159128779983182e-05
fine_log1p,raw_q36_The_DPA_found_violations_of_data_minimisation_under_Article_5_1_c_due_to_unnecessary_publication_of_sensitive_personal_data_beyond_names_of_public_figures_and_security_under_Article_32_due_to_inadequate_redaction_allowing_easy_access_to_hidden_data_Freedom_of_expression_prevailed_for_publishing_names_of_high_ranking_bank_officials_in_a_public_interest_story_on_bank_recapitalization_but_not_for_other_data,raw_q68_Nordax_Bank_AB_failed_to_handle_complainant_s_data_subject_rights_requests_under_Articles_12_15_and_17_IMY_issued_reprimand_and_compliance_orders_due_to_minor_infringement_affecting_one_person_human_error_no_prior_breaches_and_cross_border_cooperation_with_Norway_Denmark_Finland_and_Germany,3.155915148118459e-05
fine_log1p,turnover_eur,q30_discussed_ACCURACY,3.155839112858582e-05
fine_log1p,ingest_missing_questions_MISSING,raw_q30_PURPOSE_LIMITATION_STORAGE_LIMITATION,3.155494669332278e-05
fine_log1p,isic_code_H5229,raw_q10_LARGE_ENTERPRISE_MULTINATIONAL,3.154163964260252e-05
fine_log1p,isic_code_51,raw_q37_6000000,3.153016422934396e-05
fine_log1p,ingest_missing_questions_MISSING,raw_q52_Fine_of_25_000_for_Article_5_violation_and_50_000_for_Article_13_violation_Aggravating_factors_included_nature_of_infringement_and_negligence_No_mitigating_factors_applied,3.153016422934394e-05
fine_log1p,q57_rights_violated_ACCESS,schema_echo_fields_Q10_Q11_Q12_Q13_Q14_Q15_Q16_Q17_Q18_Q19_Q20_Q21_Q22_Q23_Q24_Q25_Q26_Q27_Q28_Q29_Q3_Q30_Q31_Q32_Q33_Q34_Q35_Q36_Q37_Q38_Q39_Q4_Q40_Q41_Q42_Q43_Q44_Q45_Q46_Q47_Q48_Q49_Q5_Q50_Q51_Q52_Q53_Q54_Q55_Q56_Q57_Q58_Q59_Q6_Q60_Q61_Q62_Q63_Q64_Q65_Q66_Q67_Q68_Q8_Q9,3.150468105157202e-05
fine_log1p,decision_date_raw_2022_02_14,q36_text_The_defendant_installed_audio_recording_microphones_in_workplace_areas_including_an_office_and_dining_area_without_legitimate_basis_under_Article_6_GDPR_violating_lawfulness_principle_as_recording_conversations_was_disproportionate_and_intrusive_for_security_and_labor_control_purposes,3.150312816517238e-05
fine_log1p,raw_q36_Defendant_violated_data_minimization_principle_by_collecting_unnecessary_personal_data_and_violated_Article_9_1_GDPR_by_processing_special_category_data_without_legal_basis,raw_q41_NATURE_GRAVITY_DURATION_INTENT_NEGLIGENCE_COOPERATION_WITH_AUTHORITY_MANNER_BECAME_KNOWN,3.150312816517236e-05
fine_log1p,raw_q40_NOT_SPECIFIED,raw_q60_NOT_DISCUSSED,3.148998228614581e-05
fine_log1p,q31_violated_STORAGE_LIMITATION,raw_q44_NO_BENEFIT,3.1461933307798025e-05
fine_log1p,raw_q33_NO_BASIS_CLAIMED,raw_q48_UNCLEAR,3.1449250805466656e-05
fine_log1p,q68_text_The_Slovenian_DPA_provided_a_non_binding_opinion_on_a_proposed_COVID_19_data_analysis_system_questioning_whether_the_data_was_truly_anonymized_emphasizing_the_need_for_a_legal_basis_if_personal_data_is_involved_and_citing_constitutional_protections_for_communication_privacy,raw_q68_Profi_Rom_Food_Srl_fined_10_000_for_sharing_employee_ID_data_without_legal_basis_and_warned_for_security_failures_after_employee_leaked_video_data_via_WhatsApp_DPA_ordered_compliance_measures_and_training,3.140829596071639e-05
fine_log1p,q52_text_No_fine_was_imposed_corrective_measures_were_ordered_to_cease_biometric_processing_and_implement_an_alternative_system_with_compliance_required_within_two_months,q56_rights_discussed_known_ACCESS_ERASURE,3.140829596071639e-05
fine_log1p,q52_text_No_fine_was_imposed_a_reprimand_was_issued_due_to_the_nature_of_the_breach_mitigating_factors_including_cooperation_and_remedial_actions_and_the_lack_of_documented_harm_to_data_subjects,q56_rights_discussed_known_ACCESS_ERASURE,3.134792313476901e-05
fine_log1p,q68_text_The_Slovenian_DPA_provided_a_non_binding_opinion_on_a_proposed_COVID_19_data_analysis_system_questioning_whether_the_data_was_truly_anonymized_emphasizing_the_need_for_a_legal_basis_if_personal_data_is_involved_and_citing_constitutional_protections_for_communication_privacy,raw_q68_Polish_DPA_fined_PNP_Sp_ka_Akcyjna_EUR_5000_for_failing_to_cooperate_and_provide_information_requested_during_complaint_investigation_violating_Articles_31_and_58_1_e_GDPR_violation_was_continuous_from_October_2019_deemed_serious_due_to_hindering_proceedings,3.134792313476901e-05
fine_log1p,isic_code_Q86,raw_q52_Initial_proposed_fine_of_2000_reduced_by_40_to_1200_due_to_voluntary_payment_and_acknowledgment_of_liability_Fine_calculated_based_on_violation_of_Article_13_GDPR,3.126681440317334e-05
fine_log1p,isic_code_R94_Activities_of_membership_organisations,raw_q52_Initial_fines_set_at_50_000_for_Article_5_1_f_violation_and_30_000_for_Article_32_violation_totaling_80_000_Reduced_by_20_for_voluntary_payment_and_20_for_acknowledgment_of_responsibility_resulting_in_a_final_fine_of_48_000_Aggravating_factors_included_nature_gravity_duration_and_lack_of_adequate_measures_mitigating_factors_included_cooperation_and_remediation,3.126681440317334e-05
fine_log1p,raw_q36_Defendant_installed_video_surveillance_cameras_in_common_areas_without_legal_basis_under_Article_6_1_and_failed_to_provide_required_information_under_Article_13_violating_principles_of_lawfulness_and_transparency,raw_q68_Spanish_DPA_fined_a_plastic_surgery_clinic_2400_for_lacking_privacy_and_cookies_policies_on_its_website_violating_GDPR_Article_13_and_LSSI_Article_22_2_Defendant_paid_voluntarily_admitting_responsibility_leading_to_procedure_termination,3.118161538568203e-05
fine_log1p,raw_q50_COMPLIANCE_ORDER,q32_bases_known_MISSING,3.115906474931923e-05
fine_log1p,ingest_missing_questions_MISSING,q36_text_The_defendant_violated_Article_5_1_c_GDPR_by_publishing_an_individual_s_image_and_voice_without_anonymization_which_was_deemed_unnecessary_for_the_journalistic_purpose_The_DPA_found_the_processing_excessive_and_not_justified_by_legitimate_interests_balancing,3.1127175133091055e-05
fine_log1p,raw_q36_The_Cabinet_Office_violated_Article_5_1_f_by_failing_to_ensure_appropriate_security_of_personal_data_and_Article_32_1_by_lacking_appropriate_technical_and_organizational_measures_for_the_2020_New_Year_Honours_List_processing,raw_q37_6000000,3.1127175133091055e-05
fine_log1p,raw_q1_ISO_3166_1_ALPHA_2_ES,raw_q33_CONSENT,3.111435128692673e-05
fine_log1p,q52_tokens,q15_case_initiation_BREACH_NOTIFICATION,3.106971002751075e-05
fine_log1p,q21_breach_types_ORGANIZATIONAL_FAILURE,q30_discussed_ACCURACY,3.106257210183319e-05
fine_log1p,q57_rights_violated_ACCESS,q42_mitig_known_MITIGATION_ACTIONS_COOPERATION_WITH_AUTHORITY,3.098396066520725e-05
fine_log1p,raw_q33_CONSENT,decision_date_status_PARSE_ERROR,3.096741463086906e-05
fine_log1p,raw_q36_Defendant_lacked_consent_mechanism_for_data_processing_and_failed_to_provide_adequate_privacy_policy_information_as_required_by_Articles_6_and_13_GDPR,q64_transfer_violations_known_MISSING,3.096159004335613e-05
fine_log1p,raw_q7_S_C_Type_Top_Food_Industry_S_R_L,raw_q68_Natural_person_operated_website_publishing_personal_data_of_383_individuals_without_lawful_basis_fined_150_EUR_for_violating_Articles_5_1_a_f_and_6_1_a_GDPR,3.0959341830235646e-05
fine_log1p,raw_q20_NOT_DISCUSSED,raw_q68_Non_binding_opinion_addressing_employer_processing_of_employee_COVID_19_test_data_and_health_card_numbers_discusses_legal_bases_under_GDPR_Article_6_and_9_emphasizes_problematic_consent_in_employment_contexts_references_EDPB_guidelines_and_advises_on_purpose_limitation_and_data_minimization_principles,3.095061128778211e-05
fine_log1p,q46_vuln_EMPLOYEES,raw_q46_NOT_DISCUSSED,3.091956569480276e-05
fine_log1p,raw_q36_The_decision_does_not_discuss_GDPR_Article_5_or_6_violations_focusing_instead_on_Spanish_LSSI_cookie_law_violations_regarding_inadequate_cookie_banner_information_and_lack_of_rejection_mechanism,country_status_NOT_MENTIONED,3.0889292824006107e-05
fine_log1p,q21_breach_types_ORGANIZATIONAL_FAILURE,q57_rights_violated_ERASURE,3.0874652626181296e-05
fine_log1p,n_principles_violated,raw_q40_YEARS,3.087406251756441e-05
fine_log1p,decision_date_2025_06_24_00_00_00_00_00,q36_text_The_defendant_failed_to_respond_to_information_requests_from_the_DPA_violating_Article_58_1_GDPR_investigative_powers,3.086968122490804e-05
fine_log1p,raw_q36_Defendant_violated_GDPR_by_failing_to_ensure_processors_provided_sufficient_guarantees_implement_proper_technical_organizational_measures_and_conduct_adequate_oversight_of_marketing_data_processing_activities,raw_q47_DATA_DELETION,3.086968122490801e-05
fine_log1p,q15_case_initiation_BREACH_NOTIFICATION,raw_q33_NO_BASIS_CLAIMED,3.084949873053574e-05
fine_log1p,raw_q36_The_DPA_found_no_evidence_of_coercion_or_unlawful_processing_data_collection_was_voluntary_informed_and_based_on_consent_and_legal_obligations_for_public_health_purposes,raw_q68_Spanish_DPA_fined_Telef_nica_75_000_for_unlawful_processing_under_Article_6_GDPR_A_phone_line_portability_was_executed_without_valid_consent_due_to_human_error_in_verification_procedures_causing_loss_of_service_to_the_data_subject_The_DPA_found_no_lawful_basis_for_processing_personal_data,3.0837514147537184e-05
fine_log1p,raw_q36_Defendant_installed_video_surveillance_cameras_capturing_excessive_images_of_public_roads_and_private_areas_without_justification_violating_data_minimization_principle_and_failed_to_provide_required_information_to_data_subjects,raw_q68_Natural_person_operated_website_publishing_personal_data_of_383_individuals_without_lawful_basis_fined_150_EUR_for_violating_Articles_5_1_a_f_and_6_1_a_GDPR,3.082624657367389e-05
